"newID","pop","avg_long_stamen_length","avg_short_stamen_length","avg_pistil_length","avg_floral_tube_length","avg_crease_to_top_height","avg_crease_to_bottom_height","avg_tube_height_at_base","avg_tube_height_at_inflection","avg_mouth_angle","avg_platform_angle","avg_upper_petal_angle","avg_tube_width_at_mouth","avg_tube_width_at_base","avg_lower_petal_angle","avg_tube_height_at_mouth","avg_mouth_constriction_angle","avg_stamen_length_ratio","avg_longstamen_pistil_ratio","avg_longstamen_tube_ratio","avg_pistil_tube_ratio","avg_floral_crease_ratio","avg_mouth_height_width_ratio","avg_throat_inflation_ratio","avg_nectary_area","total_brightness","chroma","modified_hue","K1","K2","rgb","region","subpopulation","class"
"135-022",135,26.514,22.502,30.91,24.893,5.1925,2.832,3.091,4.707,70.591,40.276,140.1925,7.3565,2.9425,149.2165,8.0245,-30.315,1.17829667231912,0.858020214452049,1.06538160312734,1.24169856887666,1.84166606290301,1.0919669548916,1.52285624871785,1.074,130.051116639363,0.264922940680204,62.5454514981395,1e-05,0.99999,"#A381B9FF","sierras","davidsonii_gemlakes","davidsonii"
"135-023",135,25.2615,NA,30.801,23.103,6.5235,1.794,3.8545,6.2585,67.4785,33.885,147.322,8.606,4.506,145.2,8.317,-33.5935,NA,0.820019459518929,1.09322376530542,1.3331570969346,3.61947334823152,0.965956514467316,1.63575649995474,NA,147.64646285498,0.269435665367936,67.1644601014146,0.082652,0.917348,"#BB84BFFF","sierras","hybrids_gemlakes","hybrid"
"135-024",135,26.063,22.2595,27.8965,24.741,6.2235,1.584,3.204,4.6415,69.7325,30.413,135.3695,7.6695,3.4765,154.898,7.8075,-39.3195,1.17886910901892,0.933436111842152,1.05264577638109,1.12722477302678,3.95115158162087,1.02100763977174,1.44392338099309,0.674,125.881499994674,0.345020696116062,72.2574139446595,0.131333,0.868667,"#B06DAEFF","sierras","hybrids_gemlakes","hybrid"
"135-025",135,24.813,21.267,27.845,24.1635,8.176,3.895,4.1115,6.4255,42.1985,29.677,149.7625,10.641,3.6515,168.039,12.071,-12.5215,1.16985924596269,0.917651283892979,1.02682246844155,1.12119991946849,2.32678293244151,1.13425864137032,1.56959521586858,1.44825,145.374913140781,0.250703478046501,67.5341588186149,0.065503,0.934497,"#B689BDFF","sierras","hybrids_gemlakes","hybrid"
"135-026",135,27.748,24.313,30.93,25.9245,6.888,1.919,2.9805,4.341,70.7835,42.0915,129.432,7.448,2.8545,159.785,8.807,-28.692,1.14078814027677,0.900562550080213,1.07062017936447,1.19007050843286,3.78197752228994,1.20312573319226,1.45709142538411,1.32325,156.7358993413,0.223595899657885,64.8126664443955,0.062984,0.937016,"#BD93C2FF","sierras","hybrids_gemlakes","hybrid"
"135-027",135,23.457,20.068,26.1525,19.706,4.0365,1.4835,1.989,2.9525,68.857,37.9865,138.7675,4.86,2.943,152.375,5.5195,-30.8705,1.16897769973416,0.896863844431582,1.19087132605378,1.32760093582794,2.98664131912866,1.14127025885085,1.48892578018254,1.17675,140.432018046782,0.371212432858947,86.4363609173113,0.739873,0.260127,"#D96AA9FF","sierras","hybrids_gemlakes","hybrid"
"135-028",135,26.3845,22.2,24.0775,21.3125,3.688,2.1145,2.21,3.251,43.763,33.024,150.2465,6.4195,3.386,165.9905,5.8025,-10.7385,1.18898994840776,1.09654087818159,1.238281259547,1.12961391883851,1.85703964673761,0.903747836340071,1.47195922907634,1.23666666666667,152.895914948908,0.332445012658378,83.6014714686953,0.689333,0.310667,"#DF72B7FF","sierras","hybrids_gemlakes","hybrid"
"135-029",135,24.0155,21.4215,21.3395,17.9895,3.0885,1.4875,1.9635,2.5835,73.498,65.443,134.2835,5.3385,2.494,152.2185,4.5765,-8.055,1.12113278119505,1.13457016355675,1.33666476318081,1.18369122246983,2.11184512340582,0.853894451001796,1.31350095426688,1.2165,92.0718620421658,0.582163795225412,86.8216563292277,0.821569,0.178431,"#A93A7AFF","sierras","hybrids_gemlakes","hybrid"
"135-030",135,26.9455,22.4225,30.8295,22.835,4.8975,1.6595,2.6175,3.7255,77.796,45.139,132.8715,6.6575,3.411,149.333,6.5565,-32.657,1.20155616793807,0.874024435261227,1.18004666725127,1.35010020159221,2.95024106261009,0.984444868269432,1.42054298625202,1.62225,118.642189186531,0.394408822091672,77.2489808671313,0.542093,0.457907,"#B262A4FF","sierras","hybrids_gemlakes","hybrid"
"135-031",135,26.1985,21.741,29.5945,20.6985,4.2285,2.3555,2.531,4.0855,42.676,42.676,144.996,6.8935,3.6345,172.328,6.584,0,1.20545988891032,0.890268158842255,1.26614638811492,1.43207328555811,1.80593263692171,0.960074535118849,1.60909063284731,1.599,116.50775067013,0.420894953727106,80.0236244927133,0.679299,0.320701,"#B75A9FFF","sierras","hybrids_gemlakes","hybrid"
"135-032",135,27.417,24.437,26.7205,22.5495,4.2895,0.927,1.822,2.816,60.543,33.5,137.8125,3.858,2.6925,161.6445,5.2165,-27.043,1.12292024720592,1.02614987824027,1.21627598342635,1.18523306118375,5.0882310646913,1.35396715224429,1.54650920173626,1.4425,137.028760919848,0.351262304638393,86.7114102946738,0.905274,0.094726,"#D76CA8FF","sierras","hybrids_gemlakes","hybrid"
"135-033",135,28.072,25.15,26.7925,23.0765,3.1525,2.274,2.2355,3.997,47.6425,47.6425,153.9495,6.137,2.723,158.408,5.426,0,1.1161603064071,1.0478919548347,1.21650279967473,1.16129258733487,1.38502351135433,0.887596125385289,1.79274189808514,1.78,108.324975550668,0.538776757329236,89.6906808424534,0.99999,1e-05,"#C63E85FF","sierras","hybrids_gemlakes","hybrid"
"135-034",135,25.487,23.2275,27.741,19.4955,3.8465,1.4915,2.066,3.4975,52.0095,45.6015,151.1115,5.4215,3.1045,156.879,5.3375,-6.408,1.09727377263263,0.918864420565013,1.3073529620334,1.42318241882416,2.5979906927697,0.981924757375243,1.69120971558984,1.5625,138.971076091385,0.380392017909725,87.3559187750731,0.971928,0.028072,"#DA66A7FF","sierras","hybrids_gemlakes","hybrid"
"135-035",135,25.5045,23.0335,26.808,18.679,2.9085,2.121,2.2235,3.8885,55.127,55.127,144.157,5.863,3.017,160.716,5.029,0,1.10740557866141,0.951389003763112,1.36544776260894,1.43520616396501,1.37320611191942,0.857684738493488,1.74899485094345,1.971,125.794431694357,0.423739533789367,87.9311950033007,0.99999,1e-05,"#CF5E9AFF","sierras","hybrids_gemlakes","hybrid"
"135-036",135,19.818,16.953,28.6075,20.0585,4.339,2.0555,2.3395,4.556,34.8165,34.8165,154.1395,6.6905,3.5105,171.044,6.394,0,1.16899663776323,0.700530222693531,1.01479850478775,1.42677975418642,2.13993239471711,0.956843248663102,1.96163195048034,0.885,157.402743938732,0.312978404491719,82.2216904790934,0.607795,0.392205,"#E078BAFF","sierras","hybrids_gemlakes","hybrid"
"135-037",135,25,21.4505,26.4705,19.289,3.624,1.3475,1.936,3.6615,49.437,40.867,151.9715,6.2535,3.353,158.5915,4.971,-8.57,1.16547727882298,0.944444229308988,1.29634549600951,1.37259249483091,2.69745933278191,0.794776955355062,1.89332523390051,1.599,107.471513738296,0.529463410571437,89.4322313724977,0.99999,1e-05,"#C14585FF","sierras","hybrids_gemlakes","hybrid"
"135-038",135,26.759,23.2405,25.129,20.4695,3.9935,1.5925,1.733,4.0085,66.4265,55.4645,139.95,6.282,2.725,153.6245,5.586,-10.962,1.15126070735981,1.06480646542904,1.30716674627265,1.22829999756657,2.51706621555543,0.889400120042287,2.31682517807495,1.40175,126.480582898597,0.434798430291085,84.9145037200387,0.958334,0.041666,"#CE569EFF","sierras","hybrids_gemlakes","hybrid"
"135-039",135,25.2565,20.7955,27.189,19.7585,3.1815,1.6365,1.8815,3.056,75.7625,53.435,146.6525,5.7585,2.652,137.5855,4.818,-22.3275,1.21516721434857,0.928808397848028,1.27832900485563,1.37609231909404,1.97649876844508,0.83655476007254,1.62871827351551,1.302,130.263520172589,0.410584151737455,86.0960329125077,0.99999,1e-05,"#D45BA2FF","sierras","hybrids_gemlakes","hybrid"
"135-040",135,24.7055,21.043,24.985,19.939,3.1645,1.758,2.1615,3.182,58.5895,45.3665,158.625,5.777,2.9295,142.7855,4.922,-13.223,1.17449133097252,0.988718739512794,1.23897906806085,1.25312667614656,1.92729151788167,0.852862945527022,1.47734532696043,1.64225,114.167443973763,0.48542697694395,90.0975956411203,0.99999,1e-05,"#CA4E8CFF","sierras","hybrids_gemlakes","hybrid"
